"","company","gi_page","name","value"
"2647","reports/cnh_industrial/2018/sustainability_report_2017.pdf","277","","No GRI code found"
"2648","reports/cnh_industrial/2018/sustainability_report_2017.pdf","277","GRI 404:","c(""404"", ""2"")"
"2649","reports/cnh_industrial/2018/sustainability_report_2017.pdf","277","GRI 413: Local","character(0)"
"2650","reports/cnh_industrial/2018/sustainability_report_2017.pdf","277","GRI 414:","c(""414"", ""1"")"
"2651","reports/cnh_industrial/2018/sustainability_report_2017.pdf","278","","No GRI code found"
"2652","reports/cnh_industrial/2018/sustainability_report_2017.pdf","278","-GRI 416:  416-1 Assessment of the health and safety impacts of product","157"
"2653","reports/cnh_industrial/2018/sustainability_report_2017.pdf","278","and Safety 2016 416-2 Incidents of non-compliance concerning the health","c(""65"", ""159"")"
"2654","reports/cnh_industrial/2018/sustainability_report_2017.pdf","278","","No GRI code found"
"2655","reports/cocacola_icecek/2019/cci_sustainability_report_2018.pdf","141","1","No GRI code found"
"2656","reports/cocacola_icecek/2019/cci_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"2657","reports/cocacola_icecek/2019/cci_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"2658","reports/cocacola_icecek/2019/cci_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"2659","reports/cocacola_icecek/2019/cci_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"2660","reports/cocacola_icecek/2017/cci_sustainability_report_2016.pdf","35","1","No GRI code found"
"2661","reports/cocacola_icecek/2017/cci_sustainability_report_2016.pdf","nothing found","No pages/tables found","None"
"2662","reports/cocacola_icecek/2017/cci_sustainability_report_2016.pdf","nothing found","No pages/tables found","None"
"2663","reports/cocacola_icecek/2017/cci_sustainability_report_2016.pdf","38","1","No GRI code found"
"2664","reports/cocacola_icecek/2017/cci_sustainability_report_2016.pdf","nothing found","No pages/tables found","None"
"2665","reports/cocacola_icecek/2018/cci_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"2666","reports/cocacola_icecek/2018/cci_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"2667","reports/cocacola_icecek/2018/cci_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"2668","reports/cocacola_icecek/2018/cci_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"2669","reports/cocacola_icecek/2018/cci_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"2670","reports/codelco/2018/sustainability_report_2017.pdf","92","1","No GRI code found"
"2671","reports/codelco/2018/sustainability_report_2017.pdf","93","1","No GRI code found"
"2672","reports/codelco/2018/sustainability_report_2017.pdf","93","2","No GRI code found"
"2673","reports/codelco/2018/sustainability_report_2017.pdf","94","1","No GRI code found"
"2674","reports/codelco/2018/sustainability_report_2017.pdf","94","2","No GRI code found"
"2675","reports/codelco/2018/sustainability_report_2017.pdf","95","1","No GRI code found"
"2676","reports/codelco/2018/sustainability_report_2017.pdf","96","","No GRI code found"
"2677","reports/codelco/2018/sustainability_report_2017.pdf","96","GRI 406: NON-","c(""103"", ""1"")"
"2678","reports/codelco/2018/sustainability_report_2017.pdf","96","GRI 407: FREEDOM","c(""103"", ""1"")"
"2679","reports/codelco/2018/sustainability_report_2017.pdf","96","GRI 408: CHILD","c(""103"", ""1"")"
"2680","reports/codelco/2018/sustainability_report_2017.pdf","96","GRI 409: FORCED","c(""103"", ""1"")"
"2681","reports/codelco/2018/sustainability_report_2017.pdf","96","GRI 410: SECURITY","c(""103"", ""1"")"
"2682","reports/codelco/2018/sustainability_report_2017.pdf","96","GRI 411: RIGHTS OF","c(""103"", ""1"")"
"2683","reports/codelco/2018/sustainability_report_2017.pdf","96","GRI 412: HUMAN","c(""103"", ""1"")"
"2684","reports/cofides/2020/2019_activity_sustainability_report.pdf","nothing found","No pages/tables found","None"
"2685","reports/cofides/2020/2019_activity_sustainability_report.pdf","105","1","No GRI code found"
"2686","reports/cofides/2020/2019_activity_sustainability_report.pdf","106","1","No GRI code found"
"2687","reports/cofides/2020/2019_activity_sustainability_report.pdf","107","1","No GRI code found"
"2688","reports/cofides/2020/2019_activity_sustainability_report.pdf","108","1","No GRI code found"
"2689","reports/cofides/2019/2018_sustainability_report.pdf","32","1","No GRI code found"
"2690","reports/cofides/2019/2018_sustainability_report.pdf","33","1","No GRI code found"
"2691","reports/cofides/2019/2018_sustainability_report.pdf","34","1","No GRI code found"
"2692","reports/cofides/2019/2018_sustainability_report.pdf","35","1","No GRI code found"
"2693","reports/cofides/2019/2018_sustainability_report.pdf","36","1","No tables to process"
"2694","reports/cofides/2018/sustainability_report.pdf","nothing found","No pages/tables found","None"
"2695","reports/cofides/2018/sustainability_report.pdf","43","1","No GRI code found"
"2696","reports/cofides/2018/sustainability_report.pdf","44","1","No GRI code found"
"2697","reports/cofides/2018/sustainability_report.pdf","45","GRI 405: Diversity and equal","NULL"
"2698","reports/cofides/2018/sustainability_report.pdf","45","GRI 412: Human rights assessment","NULL"
"2699","reports/cofides/2018/sustainability_report.pdf","45","GRI 418: Customer privacy 2016","NULL"
"2700","reports/cofides/2018/sustainability_report.pdf","45","GRI 419: Socioeconomic compliance","NULL"
"2701","reports/cofides/2018/sustainability_report.pdf","nothing found","No pages/tables found","None"
"2702","reports/cofinimmo_sa/2020/2019_sustainability_report.pdf","92","1","No GRI code found"
"2703","reports/cofinimmo_sa/2020/2019_sustainability_report.pdf","93","1","No GRI code found"
"2704","reports/cofinimmo_sa/2020/2019_sustainability_report.pdf","94","1","No GRI code found"
"2705","reports/cofinimmo_sa/2020/2019_sustainability_report.pdf","95","1","No GRI code found"
"2706","reports/cofinimmo_sa/2020/2019_sustainability_report.pdf","nothing found","No pages/tables found","None"
"2707","reports/cofinimmo_sa/2019/2018_sustainability_report.pdf","85","1","No GRI code found"
"2708","reports/cofinimmo_sa/2019/2018_sustainability_report.pdf","86","1","No GRI code found"
"2709","reports/cofinimmo_sa/2019/2018_sustainability_report.pdf","87","1","No GRI code found"
"2710","reports/cofinimmo_sa/2019/2018_sustainability_report.pdf","88","1","No GRI code found"
"2711","reports/cofinimmo_sa/2019/2018_sustainability_report.pdf","89","1","No GRI code found"
"2712","reports/cofinimmo_sa/2017/2016_sustainability_report.pdf","nothing found","No pages/tables found","None"
"2713","reports/cofinimmo_sa/2017/2016_sustainability_report.pdf","nothing found","No pages/tables found","None"
"2714","reports/cofinimmo_sa/2017/2016_sustainability_report.pdf","nothing found","No pages/tables found","None"
"2715","reports/cofinimmo_sa/2017/2016_sustainability_report.pdf","nothing found","No pages/tables found","None"
"2716","reports/cofinimmo_sa/2017/2016_sustainability_report.pdf","50","1","No GRI code found"
"2717","reports/cofinimmo_sa/2018/2017_sustainable_development_report_full_version.pdf","93","1","No GRI code found"
"2718","reports/cofinimmo_sa/2018/2017_sustainable_development_report_full_version.pdf","94","1","No GRI code found"
"2719","reports/cofinimmo_sa/2018/2017_sustainable_development_report_full_version.pdf","nothing found","No pages/tables found","None"
"2720","reports/cofinimmo_sa/2018/2017_sustainable_development_report_full_version.pdf","96","1","No GRI code found"
"2721","reports/cofinimmo_sa/2018/2017_sustainable_development_report_full_version.pdf","97","1","No GRI code found"
"2722","reports/cokowerk/2019/corporate_social_responsibility_bericht_fur_das_geschaftsjahr_2018.pdf","40","1","No GRI code found"
"2723","reports/cokowerk/2019/corporate_social_responsibility_bericht_fur_das_geschaftsjahr_2018.pdf","41","1","No GRI code found"
"2724","reports/cokowerk/2019/corporate_social_responsibility_bericht_fur_das_geschaftsjahr_2018.pdf","42","1","No GRI code found"
"2725","reports/cokowerk/2019/corporate_social_responsibility_bericht_fur_das_geschaftsjahr_2018.pdf","43","1","No GRI code found"
"2726","reports/cokowerk/2019/corporate_social_responsibility_bericht_fur_das_geschaftsjahr_2018.pdf","44","1","No GRI code found"
"2727","reports/colbun/2018/colbun_annual_integrated_report_2017.pdf","nothing found","No pages/tables found","None"
"2728","reports/colbun/2018/colbun_annual_integrated_report_2017.pdf","nothing found","No pages/tables found","None"
"2729","reports/colbun/2018/colbun_annual_integrated_report_2017.pdf","269","1","No tables to process"
"2730","reports/colbun/2018/colbun_annual_integrated_report_2017.pdf","270","1","No tables to process"
"2731","reports/colbun/2018/colbun_annual_integrated_report_2017.pdf","271","1","No tables to process"
"2732","reports/coldiretti_verona/2018/report_di_sostenibilita_2017.pdf","45","1","No GRI code found"
"2733","reports/coldiretti_verona/2018/report_di_sostenibilita_2017.pdf","nothing found","No pages/tables found","None"
"2734","reports/coldiretti_verona/2018/report_di_sostenibilita_2017.pdf","nothing found","No pages/tables found","None"
"2735","reports/colombina/2018/sustainability_report_2017.pdf","73","1","No GRI code found"
"2736","reports/colombina/2018/sustainability_report_2017.pdf","74","1","No GRI code found"
"2737","reports/colombina/2018/sustainability_report_2017.pdf","74","2","No GRI code found"
"2738","reports/colombina/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"2739","reports/colombina/2018/sustainability_report_2017.pdf","76","1","No GRI code found"
"2740","reports/colombina/2018/sustainability_report_2017.pdf","76","2","No GRI code found"
"2741","reports/colombina/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"2742","reports/comferrza/2019/reporte_de_sostenibilidad_2018_comferrza.pdf","nothing found","No pages/tables found","None"
"2743","reports/comferrza/2019/reporte_de_sostenibilidad_2018_comferrza.pdf","nothing found","No pages/tables found","None"
"2744","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","69","1","No GRI code found"
"2745","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","70","1","No GRI code found"
"2746","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","71","1","No GRI code found"
"2747","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","401-1 - New employee hires and 2.5 Supplier Responsibility408 -1 - Operations and suppliers employee turnover A.4.4 Employee Turnover Data was not available by gender – A.5.1 Screening New Suppliers at significant risk for incidents of this level of detail is not tracked.","NULL"
"2748","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","401-2 - Benefits provided to","NULL"
"2749","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","403-1 Occupational health and 2019 Sustainability Report:","NULL"
"2750","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","403-2 Hazard identification,","NULL"
"2751","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","Disclosure 403-4 Worker","NULL"
"2752","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","403-5 Worker training on 2019 Sustainability Report:","NULL"
"2753","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","403-6 - Promotion of worker 2019 Sustainability Report:","NULL"
"2754","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","3.4 Health, Safety and Well-being403-9- Work-related injuries","NULL"
"2755","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","404-1 Average hours of training Training Per Employee","NULL"
"2756","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","404-2 Programs for upgrading 3.2 Education, Training and","NULL"
"2757","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","72","405-1 - Diversity of governance indicators of diversity where","NULL"
"2758","reports/commscope/2020/2019_sustainability_report_investing_in_our_future.pdf","73","1","No tables to process"
"2759","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","79","1","No GRI code found"
"2760","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","80","1","No GRI code found"
"2761","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","81","1","No GRI code found"
"2762","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","82","1","No GRI code found"
"2763","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","83","TÓPICO - 403: SAÚDE E SEGURANÇA OCUPACIONAL  |  TEMA MATERIAL: INTEGRIDADE E BEM-ESTAR DOS EMPREGADOS","character(0)"
"2764","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","83","GRI 403: Saúde e Segurança Ocupacional 2018","c(""403"", ""1"")"
"2765","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","83","GRI 403: Saúde e Segurança Ocupacional 2018","c(""403"", ""2"")"
"2766","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","83","GRI 403: Saúde e Segurança Ocupacional 2018","c(""403"", ""3"")"
"2767","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","83","GRI 403: Saúde e Segurança Ocupacional 2018","c(""403"", ""4"")"
"2768","reports/companhia_brasileira/2020/relatorio_annual_2019.pdf","83","GRI 403: Saúde e Segurança Ocupacional 2018","c(""403"", ""5"")"
